,id,summary,risk
3545,54106,"E2E:2018-12-25 20:25:10,080 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.290045527
3728,54289,"E2E:2018-12-25 20:10:25,600 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.290045527
2181,52742,"01.02.00 S0092182  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)",1.289241864
3745,54306,"E2E:2018-12-25 20:10:12,222 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.288840408
209,50770,21.04.10 CP1F J0165994  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 22 DATASETS(MAX 32) SYSJOB,1.288439201
2988,53549,"E2E:2018-12-25 20:58:40,169 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.288038245
2101,52662,"01.25.10 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)",1.287637538
4027,54588,05.04.12 J0032735  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 24 DATASETS(MAX 32) SYSJOB,1.28723708
3882,54443,21.15.39 J0099358  +DBA:BANCS BIG SEGMENT TS FOUND!TSLMVU HAS 21 DATASETS(MAX 32) SYSJOB,1.286836871
2120,52681,"01.19.25 S0093063  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)",1.286436911
3651,54212,"E2E:2018-12-25 20:15:40,234 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.2860372
3040,53601,"E2E:2018-12-25 20:57:12,385 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.285637737
358,50919,21.04.10 CP1E J0089702  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 22 DATASETS(MAX 32) SYSJOB,1.285238522
1561,52122,03.09.54 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.81/32 System:CP1E (RouteStatus <> ACTIVE),1.284839554
3526,54087,"E2E:2018-12-25 20:26:17,348 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.284440835
3962,54523,05.05.49 J0133863  +DBA:BANCS BIG SEGMENT TS FOUND!TSLMVU HAS 21 DATASETS(MAX 32) SYSJOB,1.284042363
3435,53996,"E2E:2018-12-25 20:32:25,665 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.283644138
186,50747,05.04.11 CP1D J0151575  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 24 DATASETS(MAX 32) SYSJOB,1.28324616
446,51007,05.04.11 CP1D J0004670  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 24 DATASETS(MAX 32) SYSJOB,1.28324616
1613,52174,03.08.55 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.113/32 System:CP1C (RouteStatus <> ACTIVE),1.282450943
407,50968,21.04.12 CP1E J0169198  +DBA:EISS BIG SEGMENT TS FOUND!CGEN246P HAS 21 DATASETS(MAX 32) SYSJOB,1.282053704
345,50906,21.15.02 CP1E J0089748  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYO HAS 25 DATASETS(MAX 32) SYSJOB,1.281656712
2829,53390,05.07.33 J0090292  +DBA:BANCS BIG SEGMENT TS FOUND!TSLMVU HAS 21 DATASETS(MAX 32) SYSJOB,1.281259965
3812,54373,"E2E:2018-12-25 20:07:12,210 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.280863464
1660,52221,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.115/32 System:CP1C (RouteStatus <> ACTIVE),1.280467207
3506,54067,"E2E:2018-12-25 20:25:25,644 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.280071197
3588,54149,"E2E:2018-12-25 20:20:17,331 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.279675431
1589,52150,03.08.55 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.115/32 System:CP1E (RouteStatus <> ACTIVE),1.279279909
2215,52776,"02.14.28 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",1.278884632
3153,53714,"E2E:2018-12-25 20:48:10,141 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.278489599
3731,54292,"E2E:2018-12-25 20:10:08,407 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.278094811
1604,52165,03.08.55 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.114/32 System:CP1C (RouteStatus <> ACTIVE),1.277700265
865,51426,05.04.12 CP1E J0066379  +DBA:EISS BIG SEGMENT TS FOUND!CGEN050P HAS 20 DATASETS(MAX 32) SYSJOB,1.277305964
134,50695,21.15.31 CP1F J0116416  +DBA:BANCS BIG SEGMENT TS FOUND!TSLMVU HAS 20 DATASETS(MAX 32) SYSJOB,1.276911906
197,50758,21.15.22 CP1C J0166030  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYO HAS 25 DATASETS(MAX 32) SYSJOB,1.27651809
835,51396,21.04.11 CP1E J0031914  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 24 DATASETS(MAX 32) SYSJOB,1.276124518
3723,54284,"E2E:2018-12-25 20:11:25,603 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.275731188
3223,53784,"E2E:2018-12-25 20:44:12,339 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.275338101
1674,52235,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.97/32 System:CP1E (RouteStatus <> ACTIVE),1.274945256
183,50744,05.04.11 CP1D J0151575  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 22 DATASETS(MAX 32) SYSJOB,1.274552652
443,51004,05.04.11 CP1D J0004670  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 22 DATASETS(MAX 32) SYSJOB,1.274552652
3556,54117,"E2E:2018-12-25 20:25:08,454 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.273768171
3700,54261,"E2E:2018-12-25 20:12:08,413 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.273376292
3159,53720,"E2E:2018-12-25 20:49:12,357 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.272984654
3606,54167,"E2E:2018-12-25 20:20:47,332 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.272593258
1621,52182,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.97/32 System:CP1C (RouteStatus <> ACTIVE),1.272202101
2892,53453,21.15.29 J0192620  +DBA:BANCS BIG SEGMENT TS FOUND!TSLMVU HAS 21 DATASETS(MAX 32) SYSJOB,1.271811185
2026,52587,"00.59.16 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",1.27142051
3563,54124,"E2E:2018-12-25 20:21:25,633 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.271030074
10,50571,21.04.11 CP1F J0122933  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 22 DATASETS(MAX 32) SYSJOB,1.270639878
3115,53676,"E2E:2018-12-25 20:52:10,333 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.270249921
750,51311,"20.04.44 CPKB STC07313  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",1.269860204
2467,53028,05.04.12 J0053226  +DBA:EISS BIG SEGMENT TS FOUND!CGEN048P HAS 20 DATASETS(MAX 32) SYSJOB,1.269470726
755,51316,21.15.46 CP1F J0139595  +DBA:BANCS BIG SEGMENT TS FOUND!TSLMVU HAS 20 DATASETS(MAX 32) SYSJOB,1.269081486
2256,52817,05.04.12 J0057404  +DBA:EISS BIG SEGMENT TS FOUND!CGEN048P HAS 20 DATASETS(MAX 32) SYSJOB,1.268692486
1817,52378,05.04.12 J0070923  +DBA:EISS BIG SEGMENT TS FOUND!CGEN048P HAS 20 DATASETS(MAX 32) SYSJOB,1.268303723
838,51399,21.04.11 CP1E J0031914  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 22 DATASETS(MAX 32) SYSJOB,1.267915199
104,50665,05.04.11 CP1F J0049258  +DBA:EISS BIG SEGMENT TS FOUND!CGEN050P HAS 20 DATASETS(MAX 32) SYSJOB,1.267526913
385,50946,05.04.11 CP1F J0124265  +DBA:EISS BIG SEGMENT TS FOUND!CGEN050P HAS 20 DATASETS(MAX 32) SYSJOB,1.267138864
556,51117,05.04.11 CP1F J0090993  +DBA:EISS BIG SEGMENT TS FOUND!CGEN050P HAS 20 DATASETS(MAX 32) SYSJOB,1.267138864
812,51373,05.04.12 CP1D J0174725  +DBA:EISS BIG SEGMENT TS FOUND!CGEN050P HAS 20 DATASETS(MAX 32) SYSJOB,1.26636348
3587,54148,"E2E:2018-12-25 20:21:10,249 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.265976143
54,50615,05.04.12 CP1D J0158099  +DBA:EISS BIG SEGMENT TS FOUND!CGEN050P HAS 20 DATASETS(MAX 32) SYSJOB,1.265589044
337,50898,05.04.12 CP1D J0048058  +DBA:EISS BIG SEGMENT TS FOUND!CGEN050P HAS 20 DATASETS(MAX 32) SYSJOB,1.265202181
3407,53968,"E2E:2018-12-25 20:32:40,100 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.264815554
2517,53078,21.15.27 J0003984  +DBA:BANCS BIG SEGMENT TS FOUND!TSLMVU HAS 21 DATASETS(MAX 32) SYSJOB,1.264429164
2104,52665,"01.24.28 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",1.264043009
1662,52223,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.113/32 System:CP1C (RouteStatus <> ACTIVE),1.263657091
208,50769,21.04.10 CP1F J0165994  +DBA:EISS BIG SEGMENT TS FOUND!CGEN246P HAS 21 DATASETS(MAX 32) SYSJOB,1.263271408
1594,52155,03.08.55 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.113/32 System:CP1E (RouteStatus <> ACTIVE),1.26288596
2465,53026,05.04.12 J0053226  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 24 DATASETS(MAX 32) SYSJOB,1.262500748
2408,52969,05.04.12 J0152907  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 24 DATASETS(MAX 32) SYSJOB,1.26211577
3862,54423,"E2E:2018-12-25 20:00:25,569 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.261731027
355,50916,21.04.10 CP1E J0089702  +DBA:EISS BIG SEGMENT TS FOUND!CGEN246P HAS 21 DATASETS(MAX 32) SYSJOB,1.261346519
3845,54406,"E2E:2018-12-25 20:02:25,575 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.260962245
1814,52375,05.04.12 J0070923  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 24 DATASETS(MAX 32) SYSJOB,1.260578205
2254,52815,05.04.12 J0057404  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 24 DATASETS(MAX 32) SYSJOB,1.260194399
3608,54169,"E2E:2018-12-25 20:20:08,439 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.259810826
1656,52217,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.115/32 System:CP1E (RouteStatus <> ACTIVE),1.259427487
2151,52712,"01.09.28 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",1.259044381
1667,52228,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.114/32 System:CP1C (RouteStatus <> ACTIVE),1.258661509
3761,54322,"E2E:2018-12-25 20:09:12,217 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.258278868
405,50966,21.04.12 CP1E J0169198  +DBA:EISS BIG SEGMENT TS FOUND!CGEN050P HAS 20 DATASETS(MAX 32) SYSJOB,1.257896461
1588,52149,03.08.55 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.114/32 System:CP1E (RouteStatus <> ACTIVE),1.257514286
2074,52635,"01.34.28 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",1.257132343
1645,52206,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.115/32 System:CP1C (RouteStatus <> ACTIVE),1.256750632
2930,53491,05.07.30 J0027290  +DBA:BANCS BIG SEGMENT TS FOUND!TSLMVU HAS 21 DATASETS(MAX 32) SYSJOB,1.256369153
312,50873,21.04.10 CP1D J0013665  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 24 DATASETS(MAX 32) SYSJOB,1.255987905
144,50705,21.04.10 CP1D J0116327  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 24 DATASETS(MAX 32) SYSJOB,1.255606888
464,51025,21.04.10 CP1D J0056803  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 24 DATASETS(MAX 32) SYSJOB,1.255606888
3974,54535,05.04.11 J0134165  +DBA:EISS BIG SEGMENT TS FOUND!CGEN048P HAS 20 DATASETS(MAX 32) SYSJOB,1.254845549
3717,54278,"E2E:2018-12-25 20:12:38,415 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.254465225
3602,54163,"E2E:2018-12-25 20:20:10,067 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.254085132
3603,54164,"E2E:2018-12-25 20:20:10,246 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.253705269
303,50864,21.15.12 CP1C J0013698  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYO HAS 25 DATASETS(MAX 32) SYSJOB,1.253325636
2232,52793,"02.04.28 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",1.252946232
3137,53698,"E2E:2018-12-25 20:50:10,146 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.252567059
2466,53027,05.04.12 J0053226  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 22 DATASETS(MAX 32) SYSJOB,1.252188115
2412,52973,05.04.12 J0152907  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 22 DATASETS(MAX 32) SYSJOB,1.2518094
3713,54274,"E2E:2018-12-25 20:12:42,230 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.251430914
3829,54390,"E2E:2018-12-25 20:04:25,581 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.251052657
1636,52197,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.97/32 System:CP1E (RouteStatus <> ACTIVE),1.250674629
63,50624,21.15.17 CP1F J0013954  +DBA:BANCS BIG SEGMENT TS FOUND!TSLMVU HAS 20 DATASETS(MAX 32) SYSJOB,1.250296828
3818,54379,"E2E:2018-12-25 20:03:25,578 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.249919257
1816,52377,05.04.12 J0070923  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 22 DATASETS(MAX 32) SYSJOB,1.249541913
2253,52814,05.04.12 J0057404  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 22 DATASETS(MAX 32) SYSJOB,1.249164796
3719,54280,"E2E:2018-12-25 20:12:17,250 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.248787908
3838,54399,"E2E:2018-12-25 20:04:12,191 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.248411247
3710,54271,"E2E:2018-12-25 20:11:40,217 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.248034813
2882,53443,05.04.10 J0137148  +DBA:EISS BIG SEGMENT TS FOUND!CGEN048P HAS 20 DATASETS(MAX 32) SYSJOB,1.247658605
2503,53064,05.04.10 J0148114  +DBA:EISS BIG SEGMENT TS FOUND!CGEN048P HAS 20 DATASETS(MAX 32) SYSJOB,1.247282625
1770,52331,05.04.10 J0160922  +DBA:EISS BIG SEGMENT TS FOUND!CGEN048P HAS 20 DATASETS(MAX 32) SYSJOB,1.246906871
2626,53187,05.04.10 J0143012  +DBA:EISS BIG SEGMENT TS FOUND!CGEN048P HAS 20 DATASETS(MAX 32) SYSJOB,1.246906871
2348,52909,05.04.10 J0109297  +DBA:EISS BIG SEGMENT TS FOUND!CGEN048P HAS 20 DATASETS(MAX 32) SYSJOB,1.246156042
2115,52676,"01.20.10 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)",1.245780967
142,50703,21.04.10 CP1D J0116327  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 22 DATASETS(MAX 32) SYSJOB,1.245406117
311,50872,21.04.10 CP1D J0013665  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 22 DATASETS(MAX 32) SYSJOB,1.245406117
462,51023,21.04.10 CP1D J0056803  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 22 DATASETS(MAX 32) SYSJOB,1.245406117
3972,54533,05.04.11 J0134165  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 24 DATASETS(MAX 32) SYSJOB,1.24428292
2580,53141,21.15.18 J0108548  +DBA:BANCS BIG SEGMENT TS FOUND!TSLMVU HAS 21 DATASETS(MAX 32) SYSJOB,1.243908971
3523,54084,"E2E:2018-12-25 20:25:47,346 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.243535247
3032,53593,"E2E:2018-12-25 20:56:12,381 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.243161747
11,50572,21.04.11 CP1F J0122933  +DBA:EISS BIG SEGMENT TS FOUND!CGEN246P HAS 21 DATASETS(MAX 32) SYSJOB,1.242788471
2554,53115,05.05.40 J0038962  +DBA:BANCS BIG SEGMENT TS FOUND!TSLMVU HAS 21 DATASETS(MAX 32) SYSJOB,1.24241542
4114,54675,05.07.04 J0135801  +DBA:BANCS BIG SEGMENT TS FOUND!TSLMVU HAS 21 DATASETS(MAX 32) SYSJOB,1.242042593
346,50907,21.15.02 CP1E J0089748  +DBA:BANCS BIG SEGMENT TS FOUND!TSLMVU HAS 20 DATASETS(MAX 32) SYSJOB,1.241669989
1671,52232,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.113/32 System:CP1E (RouteStatus <> ACTIVE),1.241297609
837,51398,21.04.11 CP1E J0031914  +DBA:EISS BIG SEGMENT TS FOUND!CGEN246P HAS 21 DATASETS(MAX 32) SYSJOB,1.240925452
2203,52764,"02.21.17 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",1.240553518
3529,54090,"E2E:2018-12-25 20:25:40,261 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.240181807
211,50772,21.04.10 CP1F J0165994  +DBA:EISS BIG SEGMENT TS FOUND!CGEN050P HAS 20 DATASETS(MAX 32) SYSJOB,1.239810318
3722,54283,"E2E:2018-12-25 20:12:40,048 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.239439052
3291,53852,"E2E:2018-12-25 20:40:12,325 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.239068009
3726,54287,"E2E:2018-12-25 20:12:40,226 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.238697187
2881,53442,05.04.10 J0137148  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 24 DATASETS(MAX 32) SYSJOB,1.238326588
2625,53186,05.04.10 J0143012  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 24 DATASETS(MAX 32) SYSJOB,1.23795621
2344,52905,05.04.10 J0109297  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 24 DATASETS(MAX 32) SYSJOB,1.237586054
2507,53068,05.04.10 J0148114  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 24 DATASETS(MAX 32) SYSJOB,1.237586054
1766,52327,05.04.10 J0160922  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 24 DATASETS(MAX 32) SYSJOB,1.236846404
3715,54276,"E2E:2018-12-25 20:13:12,232 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.236476911
1871,52432,05.04.13 J0160298  +DBA:EISS BIG SEGMENT TS FOUND!CGEN246P HAS 21 DATASETS(MAX 32) SYSJOB,1.236107639
1618,52179,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.113/32 System:CP1C (RouteStatus <> ACTIVE),1.235738587
198,50759,21.15.22 CP1C J0166030  +DBA:BANCS BIG SEGMENT TS FOUND!TSLMVU HAS 20 DATASETS(MAX 32) SYSJOB,1.235369755
3802,54363,"E2E:2018-12-25 20:05:25,584 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.235001144
1649,52210,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.114/32 System:CP1E (RouteStatus <> ACTIVE),1.234632752
777,51338,21.04.11 CP1D J0139558  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 24 DATASETS(MAX 32) SYSJOB,1.23426458
3973,54534,05.04.11 J0134165  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 22 DATASETS(MAX 32) SYSJOB,1.233896628
357,50918,21.04.10 CP1E J0089702  +DBA:EISS BIG SEGMENT TS FOUND!CGEN050P HAS 20 DATASETS(MAX 32) SYSJOB,1.233528895
1629,52190,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.115/32 System:CP1E (RouteStatus <> ACTIVE),1.233161381
725,51286,"20.19.44 CPKB STC07313  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",1.232794086
1623,52184,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.114/32 System:CP1C (RouteStatus <> ACTIVE),1.23242701
3846,54407,"E2E:2018-12-25 20:01:25,572 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.232060152
302,50863,21.15.11 CP1C J0013698  +DBA:BANCS BIG SEGMENT TS FOUND!TSLMVU HAS 20 DATASETS(MAX 32) SYSJOB,1.231693513
397,50958,21.15.22 CP1F J0169240  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYO HAS 25 DATASETS(MAX 32) SYSJOB,1.231327091
2885,53446,05.04.10 J0137148  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 22 DATASETS(MAX 32) SYSJOB,1.230960888
1769,52330,05.04.10 J0160922  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 22 DATASETS(MAX 32) SYSJOB,1.230594902
2347,52908,05.04.10 J0109297  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 22 DATASETS(MAX 32) SYSJOB,1.230594902
2504,53065,05.04.10 J0148114  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 22 DATASETS(MAX 32) SYSJOB,1.230594902
2629,53190,05.04.10 J0143012  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 22 DATASETS(MAX 32) SYSJOB,1.230594902
3772,54333,"E2E:2018-12-25 20:08:12,214 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.229133134
75,50636,21.04.11 CP1D J0013880  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 22 DATASETS(MAX 32) SYSJOB,1.228768234
778,51339,21.04.11 CP1D J0139558  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 22 DATASETS(MAX 32) SYSJOB,1.228403551
1568,52129,03.09.54 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.35/32 System:CP1C (RouteStatus <> ACTIVE),1.228039084
3671,54232,"E2E:2018-12-25 20:14:12,235 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.227674834
493,51054,03.58.12 CP1A S0129909  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.1.8/32 System:CP1B (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.1.2/32 System:CP1B (RouteStatus <> ACTIVE),1.2273108
1935,52496,21.15.42 J0105560  +DBA:BANCS BIG SEGMENT TS FOUND!TSLMVU HAS 20 DATASETS(MAX 32) SYSJOB,1.226946981
2940,53501,05.04.11 J0027348  +DBA:EISS BIG SEGMENT TS FOUND!CGEN048P HAS 20 DATASETS(MAX 32) SYSJOB,1.226583378
4119,54680,05.04.11 J0135877  +DBA:EISS BIG SEGMENT TS FOUND!CGEN048P HAS 20 DATASETS(MAX 32) SYSJOB,1.226583378
1975,52536,05.04.11 J0130594  +DBA:EISS BIG SEGMENT TS FOUND!CGEN048P HAS 20 DATASETS(MAX 32) SYSJOB,1.225856818
2563,53124,05.04.11 J0039036  +DBA:EISS BIG SEGMENT TS FOUND!CGEN048P HAS 20 DATASETS(MAX 32) SYSJOB,1.225856818
2768,53329,05.04.11 J0040709  +DBA:EISS BIG SEGMENT TS FOUND!CGEN048P HAS 20 DATASETS(MAX 32) SYSJOB,1.225856818
3552,54113,"E2E:2018-12-25 20:25:10,260 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.224768591
3706,54267,"E2E:2018-12-25 20:12:10,047 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.224406278
3600,54161,"E2E:2018-12-25 20:20:40,247 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.224044179
184,50745,05.04.11 CP1D J0151575  +DBA:EISS BIG SEGMENT TS FOUND!CGEN050P HAS 20 DATASETS(MAX 32) SYSJOB,1.223682294
444,51005,05.04.11 CP1D J0004670  +DBA:EISS BIG SEGMENT TS FOUND!CGEN050P HAS 20 DATASETS(MAX 32) SYSJOB,1.223682294
1608,52169,03.08.55 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.81/32 System:CP1C (RouteStatus <> ACTIVE),1.222959166
2050,52611,"01.49.00 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",1.222597922
141,50702,21.04.10 CP1D J0116327  +DBA:EISS BIG SEGMENT TS FOUND!CGEN246P HAS 21 DATASETS(MAX 32) SYSJOB,1.222236892
314,50875,21.04.10 CP1D J0013665  +DBA:EISS BIG SEGMENT TS FOUND!CGEN246P HAS 21 DATASETS(MAX 32) SYSJOB,1.222236892
463,51024,21.04.10 CP1D J0056803  +DBA:EISS BIG SEGMENT TS FOUND!CGEN246P HAS 21 DATASETS(MAX 32) SYSJOB,1.222236892
898,51459,21.04.11 CP1D J0079653  +DBA:EISS BIG SEGMENT TS FOUND!CGEN048P HAS 20 DATASETS(MAX 32) SYSJOB,1.221155079
12,50573,21.04.11 CP1F J0122933  +DBA:EISS BIG SEGMENT TS FOUND!CGEN050P HAS 20 DATASETS(MAX 32) SYSJOB,1.220794901
2938,53499,05.04.11 J0027348  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 24 DATASETS(MAX 32) SYSJOB,1.220434934
