id,risk,category,summary,timestamp,key
80707,1+,9,01.35.56 CP1D J0091487 *IEF099I JOB G01S001B WAITING FOR DATA SETS,2019/6/14 2:00,IEF099I
80708,1+,1,01.34.06 CP2D J0172472 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS,2019/6/14 2:00,IEF099I
80709,1+,7,"01.24.33 CP2B          *IXC585E STRUCTURE LOGRECSTRUCTURE IN COUPLING * FACILITY BCC2C2, *PHYSICAL STRUCTURE VERSION D3C53696 F18B86E4, *IS AT OR ABOVE STRUCTURE FULL MONITORING THRESHOLD OF 80%: *   SPACE USAGE     IN-USE       T",2019/6/14 2:00,IXC585E
80710,1+,1,01.10.36 CP1F J0090528 *IEF099I JOB G01S506B WAITING FOR DATA SETS,2019/6/14 2:00,IEF099I
80711,1+,1,02.15.01 CP3B J0006191 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,2019/6/14 3:00,IEF099I
80712,1+,3,"02.12.13 CP2D           IOS080I 4BBA,AC,C4041611, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDC64R.LVEQ.ET.ETQD2041.A6101",2019/6/14 3:00,IOS080I
80713,1+,1,03.22.38 CP2D J0003851 *IEF099I JOB C4CARD01 WAITING FOR DATA SETS,2019/6/14 4:00,IEF099I
80714,1+,9,04.31.45 CP3D J0026162 *IEF099I JOB DEDPDEU4 WAITING FOR DATA SETS,2019/6/14 5:00,IEF099I
80715,1+,9,04.17.26 CP1C J0107707 *IEF099I JOB G01S477B WAITING FOR DATA SETS,2019/6/14 5:00,IEF099I
80716,1+,9,04.17.24 CP1D J0107706 *IEF099I JOB G01S471B WAITING FOR DATA SETS,2019/6/14 5:00,IEF099I
80717,1+,3,"04.07.33 CP1F           IOS080I 55DD,50,ZAPISS0O, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=SYS1.VTOC.VP11608",2019/6/14 5:00,IOS080I
80718,1+,3,"04.04.08 CP1F           IOS080I 55D8,9C,ZAPISS0B, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=SYS1.VTOC.VP11603",2019/6/14 5:00,IOS080I
80719,1+,9,05.20.59 CP1D J0108405 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS,2019/6/14 6:00,IEF099I
80720,1+,0,05.04.35 CP1F J0107959  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 77.8% INUSE SYSJOB,2019/6/14 6:00,DBA:BANCS
80721,1+,0,05.04.35 CP1F J0107959  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 73.7% INUSE SYSJOB,2019/6/14 6:00,DBA:BANCS
80722,1+,0,05.04.34 CP1F J0107959  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 72.9% INUSE SYSJOB,2019/6/14 6:00,DBA:BANCS
80723,1+,0,05.04.34 CP1F J0107959  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 74.8% INUSE SYSJOB,2019/6/14 6:00,DBA:BANCS
80724,1+,5,05.04.09 CP1D J0108021  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB,2019/6/14 6:00,DBA:EISS
80725,1+,9,11.27.04 CP1A J0127698 *IEF099I JOB SORTJCL  WAITING FOR DATA SETS,2019/6/14 12:00,IEF099I
80726,1+,2,11.02.33 CP1F S0008412  DSNR035I  -DP41 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = TF003502 -           CONNECTION ID  = BATCH -           LUWID = DSNDP01.DP41APPL.D644FF83F3BA = 139257 -,2019/6/14 12:00,DSNR035I
80727,1+,2,12.24.19 CP1F S0008412  DSNR035I  -DP41 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = NS200007 -           CONNECTION ID  = UTILITY -           LUWID = DSNDP01.DP41APPL.D64511B694D8 = 157012 -,2019/6/14 13:00,DSNR035I
80728,1+,4,13.02.25 CP3C J0074399  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 74.4% INUSE SYSJOB,2019/6/14 14:00,DBA:BOCSY
80729,1+,4,13.02.25 CP3C J0074399  +DBA:BOCSY BIG PARTITION TS FOUND!TSSORD PART 4 71.1% INUSE SYSJOB,2019/6/14 14:00,DBA:BOCSY
80730,1+,9,20.09.44 CP1C J0181841 *IEF099I JOB G01S109B WAITING FOR DATA SETS,2019/6/14 21:00,IEF099I
80731,1+,0,21.14.44 CP1D J0182588  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 72.9% INUSE SYSJOB,2019/6/14 22:00,DBA:BANCS
80732,1+,0,21.14.44 CP1D J0182588  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 73.7% INUSE SYSJOB,2019/6/14 22:00,DBA:BANCS
80733,1+,0,21.14.44 CP1D J0182588  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 77.8% INUSE SYSJOB,2019/6/14 22:00,DBA:BANCS
80734,1+,0,21.14.43 CP1D J0182588  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 74.8% INUSE SYSJOB,2019/6/14 22:00,DBA:BANCS
80735,1+,9,21.11.59 CP1D J0182659 *IEF099I JOB NA100006 WAITING FOR DATA SETS,2019/6/14 22:00,IEF099I
80736,10+,5,21.04.08 CP1E J0182559  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB BEEN - RUNNING FOR 1170 MINUTES -            CORRELATION NAME=ENTRGPGA0013 -            CONNECTION ID=CIP1KA43 -            LUWID=DSNDP01.DP41APPL.D64483774CF2=891,2019/6/14 22:00,DBA:EISS
80737,1+,9,00.45.04 CP3B J0109007 *IEF099I JOB DEDPMN31 WAITING FOR DATA SETS,2019/6/15 1:00,IEF099I
80738,1+,2,00.37.24 CP1F S0008412  DSNR035I  -DP41 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = ME980000 -           CONNECTION ID  = DB2CALL -           LUWID = DSNDP01.DP41APPL.D645AFBB91F0 = 97974 -,2019/6/15 1:00,DSNR035I
80739,1+,8,01.43.05 CP1E S0008409 *DSNB325A  -DP31 DSNB1CNE THERE IS A CRITICAL * SHORTAGE *OF SPACE IN GROUP BUFFER POOL GBP25-SEC,2019/6/15 2:00,DSNB325A
80740,1+,8,01.42.55 CP1C S0007732 *DSNB319A  -DP11 DSNB1CNE THERE IS A SHORTAGE OF * SPACE *IN GROUP BUFFER POOL GBP25-SEC,2019/6/15 2:00,DSNB319A
80741,1+,1,01.41.54 CP2A J0042114 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS,2019/6/15 2:00,IEF099I
80742,1+,3,"01.27.18 CP2A           IOS080I 4BB1,C0,UM114400, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDDEDPR.SPLIT.BORM.UP114401.PR44",2019/6/15 2:00,IOS080I
80743,1+,3,"02.28.51 CP2D           IOS080I 5ACD,7C,FG33MRND, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBSR.LVEQ.UNLDINVM.FG33G04D",2019/6/15 3:00,IOS080I
80744,1+,1,02.15.00 CP3B J0127591 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,2019/6/15 3:00,IEF099I
80745,1+,1,02.15.01 CP1F J0011812 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,2019/6/15 3:00,IEF099I
80746,1+,1,03.29.33 CP1D J0015305 *IEF099I JOB G01S506B WAITING FOR DATA SETS,2019/6/15 4:00,IEF099I
80747,1+,9,05.36.40 CP1D J0017201 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS,2019/6/15 6:00,IEF099I
80748,1+,0,05.06.44 CP1D J0016738  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 73.7% INUSE SYSJOB,2019/6/15 6:00,DBA:BANCS
80749,1+,0,05.06.43 CP1D J0016738  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 72.9% INUSE SYSJOB,2019/6/15 6:00,DBA:BANCS
80750,1+,0,05.06.44 CP1D J0016738  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 77.9% INUSE SYSJOB,2019/6/15 6:00,DBA:BANCS
80751,1+,0,05.06.43 CP1D J0016738  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 74.8% INUSE SYSJOB,2019/6/15 6:00,DBA:BANCS
80752,1+,5,05.04.08 CP1E J0016794  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB,2019/6/15 6:00,DBA:EISS
80753,1+,9,06.47.48 CP1C J0018022 *IEF099I JOB A01M9259 WAITING FOR DATA SETS,2019/6/15 7:00,IEF099I
80754,1+,7,"08.26.30 CP2B          *IXC585E STRUCTURE LOGRECSTRUCTURE IN COUPLING * FACILITY BCC2C2, *PHYSICAL STRUCTURE VERSION D3C53696 F18B86E4, *IS AT OR ABOVE STRUCTURE FULL MONITORING THRESHOLD OF 80%: *   SPACE USAGE     IN-USE       T",2019/6/15 9:00,IXC585E
80767,1+,0,21.14.17 CP1F J0036052  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 73.7% INUSE SYSJOB,2019/6/15 22:00,DBA:BANCS
80768,1+,0,21.14.18 CP1F J0036052  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 77.9% INUSE SYSJOB,2019/6/15 22:00,DBA:BANCS
80769,1+,0,21.14.17 CP1F J0036052  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 72.9% INUSE SYSJOB,2019/6/15 22:00,DBA:BANCS
80770,1+,0,21.14.17 CP1F J0036052  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 74.8% INUSE SYSJOB,2019/6/15 22:00,DBA:BANCS
80771,1+,9,21.11.26 CP1C J0036118 *IEF099I JOB NA100009 WAITING FOR DATA SETS,2019/6/15 22:00,IEF099I
80772,1+,5,21.04.08 CP1F J0036016  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB,2019/6/15 22:00,DBA:EISS
80773,1+,2,00.59.43 CP1D S0053306  DSNR035I  -DPW1 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = DELMWH01 -           CONNECTION ID  = BATCH -           LUWID = BOCHQP.DPW1APPL.D646FC1F6EB0 = 156561 -           P,2019/6/16 1:00,DSNR035I
80774,1+,9,00.49.45 CP1E J0048711 *IEF099I JOB SA060000 WAITING FOR DATA SETS,2019/6/16 1:00,IEF099I
80775,10+,6,"00.40.01 CP2D S0015918 *IOS003A 1E14,INTERVENTION REQUIRED",2019/6/16 1:00,IOS003A
80776,10+,6,"00.40.01 CP2D S0015918 *IOS003A 1E13,INTERVENTION REQUIRED",2019/6/16 1:00,IOS003A
80777,1+,1,01.50.21 CP2C J0111645 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS,2019/6/16 2:00,IEF099I
80778,1+,2,01.49.24 CP1D S0053306  DSNR035I  -DPW1 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 6 CHECKPOINTS - CORRELATION NAME = DELSWMSG -           CONNECTION ID  = BATCH -           LUWID = BOCHQP.DPW1APPL.D64704986EBC = 157266 -           P,2019/6/16 2:00,DSNR035I
80779,1+,3,"01.24.12 CP2C           IOS080I 42EE,4B,TLGL0008, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDDEDPR.DATA.UNLO.GL08.TUE50008",2019/6/16 2:00,IOS080I
80780,1+,9,02.44.48 CP1C J0066659 *IEF099I JOB G01INPUT WAITING FOR DATA SETS,2019/6/16 3:00,IEF099I
80781,10+,6,02.39.10 CP1E S0052951  BQAPPQDEPS0 SEV=WAR QWP1 NamedQueue: GUPP.SWIFTI.SEND.RECVQ CURRENT DEPTH:2040 (CurrentDepth >= 2000),2019/6/16 3:00,BQAPPQDEPS0
80782,1+,3,"02.28.17 CP2C           IOS080I 41EE,47,TP883704, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDDEDPR.REFORM.VMVE.TR883704",2019/6/16 3:00,IOS080I
80783,1+,2,02.14.35 CP1D S0053306  DSNR035I  -DPW1 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 12 CHECKPOINTS - CORRELATION NAME = DELSWMSG -           CONNECTION ID  = BATCH -           LUWID = BOCHQP.DPW1APPL.D64704986EBC = 157266 -,2019/6/16 3:00,DSNR035I
80784,1+,8,02.05.31 CP1F S0008420 *DSNB319A  -DP81 DSNB1CNE THERE IS A SHORTAGE OF * SPACE *IN GROUP BUFFER POOL GBP25-SEC,2019/6/16 3:00,DSNB319A
80785,1+,1,03.24.37 CP2A J0142755 *IEF099I JOB C4CARD01 WAITING FOR DATA SETS,2019/6/16 4:00,IEF099I
80786,1+,1,03.18.26 CP1F J0067872 *IEF099I JOB G01S506B WAITING FOR DATA SETS,2019/6/16 4:00,IEF099I
80787,1+,9,05.50.34 CP1E J0071819 *IEF099I JOB G01S052B WAITING FOR DATA SETS,2019/6/16 6:00,IEF099I
80788,1+,9,05.19.55 CP1C J0071252 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS,2019/6/16 6:00,IEF099I
80789,1+,0,05.06.01 CP1E J0070831  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 78.1% INUSE SYSJOB,2019/6/16 6:00,DBA:BANCS
80790,1+,0,05.05.59 CP1E J0070831  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 75.0% INUSE SYSJOB,2019/6/16 6:00,DBA:BANCS
80791,1+,0,05.06.00 CP1E J0070831  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 73.1% INUSE SYSJOB,2019/6/16 6:00,DBA:BANCS
80792,1+,0,05.06.00 CP1E J0070831  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 73.7% INUSE SYSJOB,2019/6/16 6:00,DBA:BANCS
80793,1+,5,05.04.08 CP1E J0070895  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB,2019/6/16 6:00,DBA:EISS
80794,1+,2,11.47.22 CP1F S0008412  DSNR035I  -DP41 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = TF000102 -           CONNECTION ID  = BATCH -           LUWID = DSNDP01.DP41APPL.D6478E3100C6 = 102625 -,2019/6/16 12:00,DSNR035I
80795,1+,6,"E2E:2019-06-16 11:27:29,913 ERROR [com.e2e.dc.service.impl.GetLogDataImpl] - the connection is closed,try to reconnect to databaseserver!",2019/6/16 12:00,E2E
80796,10+,6,"E2E:2019-06-16 11:26:29,912 ERROR [com.e2e.dc.tool.DataBaseManage] - can not get connection for resource/DB/RCPSConfig.dbthe detail error message isjava.sql.SQLException: Io exception: The Network Adapter could not establish the connection",2019/6/16 12:00,E2E
80797,1+,6,"E2E:2019-06-16 11:22:22,177 ERROR [com.e2e.dc.service.impl.GetLogDataImpl] - Got SQL exception : java.sql.SQLException: No more data to read from socket",2019/6/16 12:00,E2E
80798,1+,6,"E2E:2019-06-16 11:22:16,847 ERROR [com.e2e.dc.service.impl.GetLogDataImpl] - Got SQL exception : java.sql.SQLException: ORA-00604: error occurred at recursive SQL level 1",2019/6/16 12:00,E2E
80799,10+,6,"E2E:2019-06-16 11:21:35,187 ERROR [com.e2e.dc.service.impl.GetLogDataImpl] - Got SQL exception : java.sql.SQLException: ORA-04031: unable to allocate 3896 bytes of shared memory (""shared pool"",""SELECT /*+INDEX(TBL,INDEX_RS..."",""sga heap(2,0)"",""kglsim obje",2019/6/16 12:00,E2E
80800,10+,6,"E2E:2019-06-16 11:20:28,975 ERROR [com.e2e.dc.service.impl.GetLogDataImpl] - Got SQL exception : java.sql.SQLException: ORA-04031: unable to allocate 4000 bytes of shared memory (""shared pool"",""SELECT /*+INDEX(TBL,INDEX_RS..."",""sga heap(5,0)"",""kglsim heap",2019/6/16 12:00,E2E
80801,1+,2,11.47.22 CP1F S0008412  DSNR035I  -DP41 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = TF000102 -           CONNECTION ID  = BATCH -           LUWID = DSNDP01.DP41APPL.D6478E3100C6 = 102625 -,2019/6/16 13:00,DSNR035I
80806,1+,6,13.27.47 CP1E S0069541  DNFO1033E 2019-06-16 05:27:47 BOCOU01 DNF_O_FT 31323031393036400160667 6538358442485332489013671.875  SAG returned error information with - the following parameters: -  Code    : 'Sw.Wfa.SnlServerAppFailure,2019/6/16 14:00,DNFO1033E
80807,10+,6,13.02.20 CP1E S0069541  DNFO1005E 2019-06-16 05:02:20 BOCOU01 DNF_O_FT 31323031393036400160667 6538358442485332489013671.875  SAG reported an error with the - following parameters: -  Severity    : \Transient\ -  Code        : \Sw,2019/6/16 16:00,DNFO1005E
80808,1+,3,"18.24.27 CP1D           IOS080I 2D63,6E,DD050005, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBS.BBCQ.DD040000.GL05",2019/6/16 19:00,IOS080I
80809,1+,3,"18.24.20 CP1D           IOS080I 2D63,6E,DD050005, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBS.BBCQ.DD040000.GL05",2019/6/16 19:00,IOS080I
80810,1+,3,"18.24.06 CP1F           IOS080I 2D5E,6F,DD050011, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBS.BBCQ.DD040000.GL11",2019/6/16 19:00,IOS080I
80811,1+,3,"18.24.09 CP1E           IOS080I 2D0E,6D,DP31DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBSPC.DSNDBD.BSBASE.TSINVE.J0001.A477",2019/6/16 19:00,IOS080I
80813,1+,3,"18.24.02 CP1E           IOS080I 2D0E,6D,DP31DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBSPC.DSNDBD.BSBASE.TSINVE.J0001.A477",2019/6/16 19:00,IOS080I
80814,1+,3,"18.23.59 CP1D           IOS080I 2D63,6E,DD050005, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBS.BBCQ.DD040000.GL05",2019/6/16 19:00,IOS080I
80815,1+,3,"18.23.59 CP1F           IOS080I 2D5E,6F,DD050011, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBS.BBCQ.DD040000.GL11",2019/6/16 19:00,IOS080I
80816,1+,3,"18.23.55 CP1E           IOS080I 2D0E,6D,DP31DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBSPC.DSNDBD.BSBASE.TSINVE.J0001.A477",2019/6/16 19:00,IOS080I
80817,1+,3,"18.23.41 CP1E           IOS080I 2D0E,6C,DP31DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBSPC.DSNDBD.BSBASE.TSINVE.J0001.A477",2019/6/16 19:00,IOS080I
80818,1+,3,"18.23.34 CP1E           IOS080I 2D0E,6C,DP31DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBSPC.DSNDBD.BSBASE.TSINVE.J0001.A477",2019/6/16 19:00,IOS080I
80819,1+,3,"18.23.27 CP1E           IOS080I 2D0E,6C,DP31DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBSPC.DSNDBD.BSBASE.TSINVE.J0001.A477 -  BEEN - RUNNING FOR 990 MINUTES -            CORRELATION NAME=",2019/6/16 19:00,IOS080I
80820,1+,0,21.13.54 CP1E J0083442  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 78.1% INUSE SYSJOB,2019/6/16 22:00,DBA:BANCS
80821,1+,0,21.13.53 CP1E J0083442  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 73.7% INUSE SYSJOB,2019/6/16 22:00,DBA:BANCS
80822,1+,0,21.13.53 CP1E J0083442  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 73.1% INUSE SYSJOB,2019/6/16 22:00,DBA:BANCS
80823,1+,0,21.13.52 CP1E J0083442  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 75.0% INUSE SYSJOB,2019/6/16 22:00,DBA:BANCS
80824,1+,9,21.12.23 CP1C J0083517 *IEF099I JOB NA100006 WAITING FOR DATA SETS,2019/6/16 22:00,IEF099I
80825,1+,5,21.04.09 CP1D J0083400  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB RETURN CODE 247 REASON CODE 11800631,2019/6/16 22:00,DBA:EISS
80826,1+,9,22.41.45 CP1C J0086615 *IEF099I JOB G01S663B WAITING FOR DATA SETS,2019/6/16 23:00,IEF099I
80827,1+,2,23.49.34 CP1C S0007732  DSNR035I  -DP11 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = ME980000 -           CONNECTION ID  = DB2CALL -           LUWID = DSNDP01.DP11APPL.D6482EB27772 = 43209 -,2019/6/17 0:00,DSNR035I
80828,1+,7,"00.35.36 CP2B          *IXC585E STRUCTURE LOGRECSTRUCTURE IN COUPLING * FACILITY BCC2C2, *PHYSICAL STRUCTURE VERSION D3C53696 F18B86E4, *IS AT OR ABOVE STRUCTURE FULL MONITORING THRESHOLD OF 80%: *   SPACE USAGE     IN-USE       T",2019/6/17 1:00,IXC585E
80829,1+,3,"01.22.52 CP2B           IOS080I 23E7,41,UMA63500, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDDEDPR.SPLIT.RPYV.UPA63501.PR35",2019/6/17 2:00,IOS080I
80830,1+,1,02.15.01 CP3B J0170489 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,2019/6/17 3:00,IEF099I
80831,1+,3,"02.09.45 CP2B           IOS080I 15FB,90,C4042122, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDC64R.LVEQ.ET.ETQD2042.A1202",2019/6/17 3:00,IOS080I
80832,1+,3,"03.59.36 CP2B           IOS080I 15FB,84,ZZ224416, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDDEDPR.SPLIT.INVM.UL874416",2019/6/17 4:00,IOS080I
80833,1+,1,03.10.41 CP2C J0012006 *IEF099I JOB C4CARD01 WAITING FOR DATA SETS,2019/6/17 4:00,IEF099I
80834,1+,9,04.31.39 CP3D J0191115 *IEF099I JOB DEDPDEU4 WAITING FOR DATA SETS,2019/6/17 5:00,IEF099I
80835,10+,6,05.41.31 CP1D S0069535  DNFO1033E 2019-06-16 21:41:31 BOCOU01 DNF_O_FT 31323031393036400160667 6538358442485332489013671.875  SAG returned error information with - the following parameters: -  Code    : 'Sw.Wfa.SnlServerAppFailure,2019/6/17 6:00,DNFO1033E
80836,1+,9,05.34.43 CP1F J0118464 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS,2019/6/17 6:00,IEF099I
80837,1+,9,05.18.43 CP2B J0036115 *IEF099I JOB QC800301 WAITING FOR DATA SETS,2019/6/17 6:00,IEF099I
80838,1+,9,05.17.05 CP2A J0035811 *IEF099I JOB QTINVM00 WAITING FOR DATA SETS,2019/6/17 6:00,IEF099I
80839,1+,0,05.06.41 CP1D J0117993  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 73.1% INUSE SYSJOB,2019/6/17 6:00,DBA:BANCS
80840,1+,0,05.06.40 CP1D J0117993  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 75.1% INUSE SYSJOB,2019/6/17 6:00,DBA:BANCS
80841,1+,0,05.06.42 CP1D J0117993  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 73.9% INUSE SYSJOB,2019/6/17 6:00,DBA:BANCS
80842,1+,0,05.06.42 CP1D J0117993  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 78.2% INUSE SYSJOB,2019/6/17 6:00,DBA:BANCS
80843,1+,5,05.04.09 CP1F J0118040  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB,2019/6/17 6:00,DBA:EISS
80844,1+,9,06.09.57 CP1F J0118891 *IEF099I JOB G02S138B WAITING FOR DATA SETS,2019/6/17 7:00,IEF099I
80846,1+,9,09.34.28 CP1C J0123107 *IEF099I JOB CXEXCPW  WAITING FOR DATA SETS,2019/6/17 10:00,IEF099I
80848,1+,9,09.12.17 CP1E J0121744 *IEF099I JOB SQL755   WAITING FOR DATA SETS,2019/6/17 10:00,IEF099I
80849,1+,9,*09.12.17 CP1E J0121744 *IEF099I JOB SQL755   WAITING FOR DATA SETS,2019/6/17 10:00,IEF099I
80850,1+,9,10.57.19 CP1A J0130057 *IEF099I JOB SORTJCL  WAITING FOR DATA SETS,2019/6/17 11:00,IEF099I
80851,1+,2,12.22.48 CP1D S0008408  DSNR035I  -DP21 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = NS200007 -           CONNECTION ID  = UTILITY -           LUWID = DSNDP01.DP21APPL.D648D74D99AF = 104809 -,2019/6/17 13:00,DSNR035I
80852,1+,6,14.32.20 CP1E S0069541  DNFO1033E 2019-06-17 06:32:20 BOCOU01 DNF_O_FT 31323031393036400160667 6538358442485332489013671.875  SAG returned error information with - the following parameters: -  Code    : 'Sw.Wfa.SnlServerAppFailure,2019/6/17 15:00,DNFO1033E
80853,1+,0,21.14.24 CP1F J0176511  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 73.9% INUSE SYSJOB,2019/6/17 22:00,DBA:BANCS
80854,1+,0,21.14.23 CP1F J0176511  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 75.1% INUSE SYSJOB,2019/6/17 22:00,DBA:BANCS
80855,1+,0,21.14.24 CP1F J0176511  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 73.1% INUSE SYSJOB,2019/6/17 22:00,DBA:BANCS
80856,1+,0,21.14.25 CP1F J0176511  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 78.2% INUSE SYSJOB,2019/6/17 22:00,DBA:BANCS
80857,1+,9,21.11.40 CP1F J0176585 *IEF099I JOB NA100006 WAITING FOR DATA SETS,2019/6/17 22:00,IEF099I
80858,1+,5,21.04.09 CP1D J0176462  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB,2019/6/17 22:00,DBA:EISS
